city,total_customers,high_value_customers,avg_customer_spend,max_customer_spend
Port Hueneme,3,0,108.71000099182129,157.80000305175781
Watertown Township,5,0,141.72000007629396,196.7599983215332
Peixoto de Azevedo,5,0,305.21400337219239,531.47000885009766
Santa-Maria-di-Lota,3,0,213.15666770935059,447.48000335693359
Calabardina,2,0,19.994999885559082,20
Tarbes,3,0,64.163333257039383,123
Winnenden,3,0,211.99333381652832,324.21000289916992
Cártama,2,0,50.489999771118164,80.989999771118164
Morón de la Frontera,1,0,19.989999771118164,19.989999771118164
Athens,9,0,237.10111194186743,642.93999671936035
Lyon Charter Township,5,0,70.793999481201169,224.89999771118164
Les Salades,3,0,121.82999992370605,199.48999977111816
Barbastro,2,0,44.99000072479248,64.980001449584961
St. Charles,2,0,198.96999835968018,254.93999671936035
Meroux-Moval,1,0,174.94000053405762,174.94000053405762
Hempstead,3,0,183.43333117167154,292.17999267578125
Lisburn,5,0,147.16400032043458,320.94000244140625
Calafell,1,0,340.35999488830566,340.35999488830566
West Mountain,4,0,112.91499996185303,158
Cunit,1,0,149.97000122070312,149.97000122070312
Logansport,4,0,84.822499752044678,116
Wismar,1,0,379.9799976348877,379.9799976348877
Vierzon,1,0,19.989999771118164,19.989999771118164
Fort Hood,2,0,39.99000072479248,59.9900016784668
Germantown,4,0,93.972500324249268,153.90000152587891
Loyetea,1,0,307.92999839782715,307.92999839782715
Port-de-Bouc,1,0,229.94000053405762,229.94000053405762
Altoona,2,0,137.83500099182129,169.68000030517578
Haslingfield,6,0,40.65666675567627,110.85000038146973
Cravant,1,0,19.989999771118164,19.989999771118164
Norton Canes,3,0,67.056665420532227,131.72999572753906
Güstrow,3,0,197.63666915893555,339.95000076293945
Morley,4,0,159.89749956130981,508.98999786376953
Carpentras,4,0,85.127500534057617,162.78999900817871
Shelby,4,0,242.582501411438,624.330005645752
Berreaga-Mendi,1,0,81.989999771118164,81.989999771118164
Lake Charles,5,0,232.25800132751465,433.98999786376953
Corbera de Llobregat,3,0,89.996666590372726,180
Kashima City,1,0,357.14999961853027,357.14999961853027
Altrincham,3,0,270.86333084106445,357.43999671936035
Ocala,2,0,132.66500282287598,220.99000549316406
Binche,3,0,134.97666613260904,229.98999977111816
La Baule-Escoublac,2,0,258.37000179290771,496.75000381469727
Bierbeek,1,0,92.980001449584961,92.980001449584961
Mokena,3,0,205.95999844868979,363.92999458312988
Mowbray,1,0,122.54999732971193,122.54999732971193
Union charter Township,3,0,119.99666659037271,175
Salina,3,0,189.50333468119305,291.72000312805176
Ancient Oaks,3,0,246.61333529154462,379.61000442504883
Bottrop,10,0,219.48100032806397,544.96999931335449
Watermael-Boitsfort,1,0,119.98999977111816,119.98999977111816
Darwin City,1,0,44.940000534057617,44.940000534057617
La Herradura,1,0,192.98999977111816,192.98999977111816
Durant,3,0,114.74000104268393,202.25000381469727
Lexington Park,1,0,19.989999771118164,19.989999771118164
Hoegaarden,2,0,81.75999927520752,105
Saint-Philbert-de-Grand-Lieu,2,0,64.989998817443848,109.98999786376952
Agrovila Liberal,3,0,123.03000068664551,180.10000228881836
Bristow,1,0,19.989999771118164,19.989999771118164
Castro Valley,2,0,170.94499683380127,282.88999366760254
Ans,3,0,47.660000483194985,65
Santaluz,5,0,224.27400093078614,699.03000450134277
Pennsauken Township,1,0,198.97999954223633,198.97999954223633
Rancho Mission Viejo,3,0,31.179999669392906,36.799999237060554
Olen,2,0,23.994999885559082,28
Hinckley,5,0,134.38400077819824,289.94000244140625
Lievegem,2,0,22.989999771118164,25.989999771118164
Rathenow,3,0,80.163333257039383,98.989999771118164
Crawfordville,3,0,114.52000172932944,153.88000297546387
Bridgwater,6,0,90.940000851949051,212.5
La Selle-sur-le-Bied,1,0,63.989999771118164,63.989999771118164
Nottuln,2,0,51.485000610351562,74.980001449584961
Eu,2,0,141.21999835968018,174.44999694824219
Gulf Gate Estates,3,0,102.97666867574057,195.99000549316406
West Chicago,4,0,75.519999504089355,190.08999824523926
Kawan-cho,1,0,19.989999771118164,19.989999771118164
Robstown,4,0,176.12000036239624,413.57999992370605
Ruabon,2,0,29.744999885559082,39.5
Horizon City,5,0,127.8900016784668,345.4900016784668
Ganderkesee,4,0,58.492500305175781,84
Feltham,4,0,160.69749879837036,258.48999977111816
Nogent-sur-Oise,3,0,247.31999778747559,386.98999786376953
Aumelas,2,0,39.744999885559082,59.5
La Mirada,8,0,138.07124996185303,252.19999694824219
El Puig,1,0,50.979999542236328,50.979999542236328
São Borja,8,0,91.146250486373887,352.8600025177002
Briercliffe,3,0,89.233335494995117,183.21000671386719
Reyrieux,1,0,251.77999877929688,251.77999877929688
Upper market,1,0,77.989999771118164,77.989999771118164
Garrapinillos,2,0,107.80000114440918,173.1100025177002
Cuéllar,1,0,19.989999771118164,19.989999771118164
Arpheuilles,1,0,147.94000053405762,147.94000053405762
Lemay,4,0,291.23500394821167,437.98000144958496
Estella,2,0,55.494999885559082,61
Bad Vilbel,3,0,390.27667045593262,726.91001319885254
Sheboygan,4,0,106.3274998664856,167
Point Pleasant,4,0,145.60249996185303,278.4799976348877
Spring Ridge,1,0,19.989999771118164,19.989999771118164
Quincy,5,0,133.62199859619142,211.93999862670898
Green Cove Springs,2,0,118.97000026702881,217.95000076293945
Bréal-sous-Montfort,3,0,30.996666590372719,48
Moosburg an der Isar,3,0,138.79999987284342,316
Les Sables-d'Olonne,4,0,147.1725001335144,433.75
Fortuna Foothills,2,0,85.994999885559082,96.920000076293945
Burriana,1,0,19.989999771118164,19.989999771118164
Jimboomba,3,0,46.65333366394043,66.980001449584961
Pleasant Grove,8,0,128.1012499332428,232.98999977111816
Waggaman,3,0,67.96333249409993,159.94999694824219
São Desidério,3,0,57.660000483194985,85.9900016784668
Laguna Hills,3,0,37.323332468668617,69.989997863769531
Le Chesnay-Rocquencourt,5,0,171.24200019836425,350
West Columbia,1,0,19.989999771118164,19.989999771118164
Defiance,5,0,142.23000106811523,262.67000007629395
Bergisch Gladbach,12,0,132.83666690190634,438.98000144958496
Colleyville,3,0,132.86333274841309,158.5
Kempsey,4,0,114.82749891281128,359.32999420166016
Jindivick,1,0,44.989999771118164,44.989999771118164
Davis,8,0,160.14625120162964,425.22000312805176
Clinton,7,0,133.34000151497978,333.94000244140625
The Colony,4,0,55.790000915527344,65
Fair Lawn,4,0,97.450000762939453,218
Heuvelland,1,0,61.639999389648438,61.639999389648438
Livingston,7,0,119.89000020708356,302.65000534057617
Morrow,1,0,115.44000053405762,115.44000053405762
Lake Magdalene,2,0,156.46999931335449,157.9900016784668
Outeiro,6,0,141.87833404541016,274.95000076293945
King of Prussia,2,0,98.725000381469727,132.47000122070312
Willowbrook,2,0,74.9950008392334,85
Sierville,1,0,254.95000076293945,254.95000076293945
Haiger,1,0,20,20
Trent,1,0,100.78000259399414,100.78000259399414
Heilbronn,7,0,110.33142880031041,289.989990234375
Ochtrup,2,0,153.71000194549561,154.98000335693359
Itxassou,2,0,216.61999988555908,245.23999977111816
Costa Calma,2,0,105.3700008392334,128.75
Palmones,2,0,66.350000381469727,89.5
Armadale,1,0,20,20
Spremberg,1,0,326.89999771118164,326.89999771118164
Rosporden,2,0,87.584999084472656,135.83999633789062
Sète,3,0,127.52000045776367,270
Guaíra,5,0,98.387999343872067,264.94999694824219
Ittre,1,0,20,20
North Providence,2,0,104.97499847412109,147.94999694824219
Woodridge,5,0,118.97199974060058,329.48000144958496
Centennial,10,0,100.58899974822998,251.94999694824219
Camarma de Esteruelas,1,0,20,20
Burton Latimer,2,0,138.48500061035156,196.97999954223633
Eastleigh,4,0,197.43499946594235,426.439998626709
Maribãñez,1,0,20,20
New Brighton,2,0,51.805000305175774,83.610000610351548
Leesville,2,0,90.995002746582031,129.99000549316406
Beavercreek,2,0,114.46500015258789,143.93999862670898
Erlenstegener Forst,3,0,77.329999287923172,88
Hellín,4,0,83.522500038146973,249.09999847412109
Woods Creek,2,0,180.98999881744385,261.98999977111816
Hollins,5,0,94.05999755859375,314.54998779296875
Ottobrunn,1,0,50.700000762939453,50.700000762939453
Urucuba,7,0,148.74142837524414,367.9899959564209
Hilo,4,0,77.582499504089355,89.989997863769531
Dedham,4,0,194.73750114440918,263.17000198364258
Ilkeston,3,0,118.51666704813638,312.42000198364258
Sainte-Foy-de-Peyrolières,1,0,46.3700008392334,46.3700008392334
Lodi,5,0,110.07400207519531,195.3900032043457
Pecan Grove,4,0,60.1850004196167,118.34000015258789
Cugnaux,4,0,47.9975004196167,91
Birkdale,2,0,294.65499877929688,356.90999603271484
Cambronne-lès-Clermont,1,0,142.97000122070312,142.97000122070312
Greymare,2,0,37.77500057220459,54.950000762939446
Tietê,6,0,70.291666030883789,122.98999786376953
Ross Township,4,0,44.582499980926514,58
La Crau,2,0,145.18000030517578,269.5
Petrer,5,0,76.464000320434565,243.96999931335449
Burnsville,3,0,34.286666870117188,54
Éragny,2,0,412.3799991607666,635.22999954223633
Texas charter Township,5,0,83.565999603271479,188.9799976348877
Guecho,3,0,74.293333053588867,106.71000099182129
Lewiston,6,0,106.64833354949951,253.94999885559082
Perillup,1,0,54.900001525878906,54.900001525878906
Barranco Hondo,1,0,198.97999954223633,198.97999954223633
Müllheim,3,0,53.363334655761719,77.9000015258789
Hoeselt,2,0,321.9850025177002,524.060001373291
McMurray,4,0,151.03750038146973,310.31999969482422
Llagostera,1,0,438.89999771118164,438.89999771118164
Torre-Pacheco,4,0,214.55749988555908,320.02999877929688
Douai,2,0,33.970000267028809,42.940000534057617
Searcy,2,0,29.460000038146966,37.950000762939446
Walla Walla,1,0,20.969999313354489,20.969999313354489
Flemalle,1,0,20.969999313354489,20.969999313354489
Kofu City,2,0,37.494999885559082,54
Schiltigheim,5,0,88.0840015411377,142.99000549316406
Rickmansworth,4,0,91.635000228881836,193.99999809265137
Moncks Corner,2,0,179.06499767303467,262.189998626709
Alpedrete,2,0,120.49499988555908,220
Narashino City,9,0,136.28555615743002,285.93000602722168
Wick,8,0,191.2037513256073,572.45001220703125
Roquebrune-Cap-Martin,3,0,183.11666742960614,341.47000122070312
Bremerton,2,0,62.140000343322754,103.29000091552734
Hückelhoven,1,0,305.97000503540039,305.97000503540039
Montbéliard,1,0,20.989999771118164,20.989999771118164
Montilla,3,0,79.996666590372726,164
Yvoir,1,0,113.39000129699707,113.39000129699707
Waremme,1,0,400.90000343322754,400.90000343322754
Épernay,1,0,57,57
Nidderau,2,0,70.25,94.5
Frameries,1,0,21,21
North Attleborough,4,0,169.24749946594238,354.13999366760254
Cedartown,1,0,128.97999954223633,128.97999954223633
Rentería,2,0,205.42499732971191,338.89999771118164
North Royalton,1,0,562,562
Weil der Stadt,1,0,116,116
Wichelen,1,0,107,107
Chanverrie,1,0,21,21
Hann. Münden,2,0,184.98000335693359,256.41000366210938
Pontarddulais,4,0,126.45499706268311,255.63999557495117
Toowoomba,5,0,170.2,490.9900016784668
Mol,2,0,155.53499507904053,289.989990234375
Fountain,4,0,235.93749809265137,683.9799919128418
Radebeul,4,0,91.16249942779541,215.44999694824219
Garden City,4,0,186.94000148773193,607.97000503540039
Zanesville,4,0,90.4574990272522,212.47999572753906
Red Oak,3,0,140.37666638692221,217.3799991607666
Amay,1,0,91.489997863769531,91.489997863769531
Oberasbach,3,0,72.409999847412109,85.4900016784668
Wongawallan,1,0,194.48999977111816,194.48999977111816
Pego,2,0,165.24499893188477,189
Campton Hills,4,0,127.27999877929688,231.5
Warragul,3,0,94.663333892822266,227.5
Bardstown,5,0,96.741999816894534,219.22999954223633
Corsicana,1,0,81.4900016784668,81.4900016784668
Le Teich,3,0,191.77000172932941,351.23000717163086
Navalcarnero,1,0,112.57999992370605,112.57999992370605
Saint-Eusèbe,1,0,169.53000259399414,169.53000259399414
Glières-Val-de-Borne,1,0,21.600000381469727,21.600000381469727
Ogíjares,2,0,136.87000179290771,248.74000358581543
L'Escala,1,0,183.5,183.5
Tollerton,4,0,123.88250112533569,256.23000144958496
Montrose,3,0,163.55333201090494,348.98999786376953
Atalaia,8,0,180.41124939918518,403.18998908996582
Trooz,1,0,163.39999961853027,163.39999961853027
Bad Segeberg,2,0,59.829998970031738,97.7599983215332
Levens,1,0,356.39000129699707,356.39000129699707
Noyal-Muzillac,2,0,30.95000076293945,39.950000762939446
Perrysburg,2,0,42.225000381469727,62.5
São Francisco de Itabapoana,9,0,114.858888414171,271.30999565124512
Thouars,1,0,46.950000762939453,46.950000762939453
Sérignan,1,0,361.40000152587891,361.40000152587891
Ploudaniel,3,0,123.12333424886069,185.93000030517578
Naka City,2,0,85.414999961853027,126.92999839782715
Peñarroya-Pueblonuevo,1,0,273.94000244140625,273.94000244140625
Mozé-sur-Louet,2,0,91.9650011062622,96.94000244140625
Jodoigne,2,0,164.67000007629395,239.35000228881836
Salt Lake City,6,0,84.3416659037272,170.42999267578125
Alabaster,1,0,106.90000152587891,106.90000152587891
Rouen,9,0,154.01666662428113,567.870002746582
Grand-Champ,1,0,511.95000076293945,511.95000076293945
Pearl,4,0,144.10750007629395,190.95000076293945
Can Pastilla,1,0,333.44000244140625,333.44000244140625
Swinton,7,0,141.14714268275671,254.98999786376953
Whitsundays,1,0,426.82999801635742,426.82999801635742
Wiedemar,1,0,207.96000099182129,207.96000099182129
Waimalu,5,0,32.190000152587892,49
Wildwood,3,0,83.6366678873698,135.92000198364258
Dandry,2,0,106.99499988555908,158
Bad Aibling,1,0,21.989999771118164,21.989999771118164
Upper Barron,1,0,21.989999771118164,21.989999771118164
Marchena,1,0,21.989999771118164,21.989999771118164
Calatayud,3,0,47.996666590372719,97
Gyeongju City,5,0,48.945999908447263,109.39999961853027
Trept,1,0,309.63001441955566,309.63001441955566
Kapellen,1,0,247.73999977111816,247.73999977111816
Wevelgem,1,0,155.98999977111816,155.98999977111816
Vénissieux,2,0,134.49499988555908,159.98999977111816
Coria del Río,1,0,210.89999771118164,210.89999771118164
Madera Acres,6,0,114.08666642506918,281.92999839782715
Hamamatsu city,4,0,53.997499942779541,115
Kamagaya city,1,0,21.989999771118164,21.989999771118164
Glenlyon,1,0,21.989999771118164,21.989999771118164
Werneuchen,2,0,32.24000072479248,42.4900016784668
Quedlinburg,2,0,203.49000072479248,219
Gangneung City,2,0,44.489999771118164,51.979999542236328
Mora,1,0,21.989999771118164,21.989999771118164
Plainview,2,0,108.98999977111816,139
Lindau (Bodensee),3,0,66.663333257039383,138.5
Sycamore,3,0,144.47999890645346,319.43999671936035
Friedrichshafen,2,0,53.244999885559082,84.5
Loughton,5,0,183.72399864196777,309.939998626709
Portsmouth charter Township,2,0,87.494999885559082,146.98999977111816
Chasselay,4,0,188.97749853134155,337.399995803833
Saint-Dizier,2,0,213.46000003814697,246.93000030517578
Kasterlee,3,0,51,60
Langeais,1,0,54,54
Muscatine,1,0,101,101
Frankfield,1,0,205.09999847412109,205.09999847412109
Trappes,1,0,216,216
Cruseilles,3,0,33.540000279744469,46.630001068115234
Carspach,3,0,109.64999898274739,211
Puyallup,2,0,116.84999847412109,119
Puchheim,3,0,122.8033332824707,180
Venette,3,0,104,130
Hinesville,2,0,27.659999847412109,33.319999694824219
Lenoir,5,0,182.27800102233886,321.95000076293945
Catanduva,6,0,84.621667861938477,229.99000549316409
Oakland charter Township,4,0,68.24500036239624,178
Elizabethton,2,0,23.5,25
Bückeburg,2,0,34.25,46.5
Greifswald,3,0,164.30666732788086,388.97000122070312
Kalmthout,2,0,75.995002746582031,129.99000549316406
Welsby,1,0,91.949996948242188,91.949996948242188
Selden,3,0,141.97333272298175,236
Morlanwelz,2,0,244.24499893188477,398.48999786376953
Villers-Cotterêts,1,0,169.93000411987305,169.93000411987305
Duderstadt,1,0,121,121
Derry,1,0,232.98000335693359,232.98000335693359
Grevenbroich,3,0,100.81666692097981,237.5
Hitten,2,0,279.03000068664551,314.060001373291
Tewksbury,3,0,299.04000218709308,697.140007019043
Bischheim,3,0,177.56333160400391,289.899995803833
Lake Murray of Richland,4,0,119.66499948501587,240.25
Kluisbergen,2,0,40.494999885559082,46.989999771118164
Endwell,5,0,145.73999977111816,306.689998626709
São Bento do Una,7,0,136.35571507045202,428.58000183105469
Arboys-en-Bugey,3,0,66.823333740234375,80
El Palmar,2,0,214.06500339508057,391.73000526428223
Pinner,1,0,22,22
Bloomfield,4,0,71.457500457763672,118
Boadilla del Monte,4,0,111.17500019073486,272.75
Sinking Spring,3,0,107.29000091552734,208.95000076293945
Beckum,2,0,83.2249984741211,91.5
Las Infantas,1,0,591.0000114440918,591.0000114440918
Oak Creek,2,0,83.59999942779541,144.93999862670898
Almagro,1,0,22.399999618530277,22.399999618530277
West Fargo,2,0,250.75000476837158,309.11000442504883
Crystal Lake,2,0,206.60500049591064,353.21999931335449
Springe,3,0,226.14332962036133,376.9799919128418
Geislingen an der Steige,3,0,134.32999928792319,172.98999786376953
Schertz,4,0,150.23250293731689,437.47000885009766
Howell,1,0,137.48999786376953,137.48999786376953
Gaillac,2,0,194.61499977111816,328.36999893188477
Natchitoches,2,0,81.9950008392334,97.4900016784668
Bouillon,1,0,159.45000076293945,159.45000076293945
San Juan de Alicante,2,0,53.959999084472656,85.419998168945312
Toms River,2,0,97.155000686645508,138.45000076293945
Alcantarilla,4,0,75.347499370574951,157.43999671936035
Cedar Falls,4,0,190.44250106811523,381.5
Playa Blanca,2,0,25.659999847412109,28.819999694824215
Long Grove,4,0,205.9150013923645,447.73999977111816
Bonneuil-les-Eaux,2,0,43.595001220703125,64.4000015258789
Polignac,2,0,252.95999908447266,446.41999816894531
Amilly,4,0,76.9375,148
Roth,1,0,22.819999694824215,22.819999694824215
Brick Township,12,0,77.120833079020187,221.37999725341797
Monheim am Rhein,5,0,133.86399955749511,247.81999778747559
Pontgouin,2,0,136.80000400543213,213.71000671386719
Ostfildern,1,0,22.899999618530277,22.899999618530277
Esmery-Hallon,3,0,139.09999974568686,231.89999961853027
Hérouville-en-Vexin,2,0,303.65999794006348,428.92999649047852
Sermiers,3,0,162.0433349609375,262.32000350952148
Greenwood Village,3,0,63.966667811075844,65
Welwyn Garden City,1,0,22.950000762939453,22.950000762939453
Pineda de Mar,1,0,122.68000030517578,122.68000030517578
Claret,3,0,40.713333765665688,69.5
Castrop-Rauxel,3,0,43.063334147135414,56.2400016784668
Connah's Quay,2,0,32.965000152587891,42.979999542236328
Swan Bay,1,0,22.969999313354489,22.969999313354489
Linxia Hui Autonomous Prefecture,8,0,121.40499997138977,320
North Star,1,0,220.96999931335449,220.96999931335449
Saint-Denis-le-Ferment,2,0,58.984999656677246,68.469999313354492
Toddington,3,0,114.40333366394043,203.24000358581543
Michigan City,5,0,60.171999359130858,89.989997863769531
Kurashiki City,6,0,140.48499806722003,329.989990234375
Busselton,1,0,162.67000389099121,162.67000389099121
Dunwoody,3,0,196.45999972025555,527.41999816894531
Alfter,2,0,96.4299955368042,129.92999267578125
Altzaga,3,0,92.700000127156585,211.11000061035159
Nelson,2,0,46.49000072479248,69.9900016784668
La Roche-sur-Foron,3,0,111.97666676839192,169.0099983215332
Neuss,5,0,138.84000205993652,332.00000381469727
Vineyard,1,0,22.989999771118164,22.989999771118164
Berkeley Township,4,0,161.31250047683716,402.43000411987305
Castleford,3,0,152.50333213806152,277.25
Cincinnati,7,0,81.209999901907779,150
Maumee,1,0,190.98999977111816,190.98999977111816
Murrami,2,0,81.494999885559082,140
Wahiawa,2,0,115.74499988555908,208.5
Bütgenbach,1,0,122.14000129699707,122.14000129699707
Porte-des-Bonnevaux,2,0,224.99499988555908,280.98999977111816
Bourgoin-Jallieu,2,0,94.954999923706055,116.90999984741211
Passos,6,0,171.22833315531415,373.91999435424805
Amboise,1,0,23,23
Balch Springs,4,0,64.022500514984131,127.15000152587892
College Park,2,0,77.99000072479248,118.98999977111816
Berga,3,0,76.36666615804036,154.09999847412109
Cameron Park,3,0,210.07999865214029,252.92999458312988
Vosselaar,1,0,151,151
Fiddletown,1,0,23,23
Suamico,3,0,122.29666773478189,308.90000152587891
Fernelmont,4,0,108.61750078201294,215.9900016784668
South Weber,3,0,73.663335164388016,139.99000549316406
Polígono de Pocomaco,1,0,74.680000305175781,74.680000305175781
Baracaldo,5,0,138.50000114440917,242.98999977111816
Plasencia,2,0,24.024999618530273,25
Lalor,2,0,76.5649995803833,129.96999931335449
La Carlota,2,0,50.484999656677246,59.9699993133545
Roquetas de Mar,6,0,69.351666768391937,199.33000183105469
Salzkotten,2,0,260.3649959564209,495.7299919128418
Santa Paula,4,0,161.69749927520752,245.13999938964844
Alguazas,1,0,265.32999992370605,265.32999992370605
Wiesloch,1,0,23.430000305175781,23.430000305175781
Alcañiz,4,0,45.085000038146973,79.949996948242173
Selsey,1,0,23.5,23.5
Saint-Désir,1,0,768.5,768.5
Foster City,2,0,99.485001564025879,119.98000144958496
Lure,1,0,23.6299991607666,23.6299991607666
Ranst,1,0,48.639999389648438,48.639999389648438
Cantonment,1,0,400.27000617980957,400.27000617980957
Standish,1,0,23.670000076293945,23.670000076293945
Parque de Las Castillas,1,0,306.59999847412109,306.59999847412109
Waunarlwydd,4,0,193.12500238418579,502.63001251220703
Villers-lès-Nancy,2,0,34.975000381469727,46
Jollyville,2,0,77.475000381469727,131
Le Taillan-Médoc,1,0,307.92999839782715,307.92999839782715
Laarne,1,0,23.950000762939453,23.950000762939453
Dendermonde,2,0,24.450000762939453,24.950000762939453
Saint-Sébastien-sur-Loire,1,0,23.969999313354489,23.969999313354489
Kimbolton,2,0,118.61499977111816,121.97999954223633
Iowa City,3,0,113.98666954040527,263.98000526428223
Baturité,4,0,81.28000020980835,89.949996948242173
Tafalla,3,0,132.65666707356772,318.98000144958496
Meix-devant-Virton,1,0,48.989999771118164,48.989999771118164
Sinop,4,0,168.44249868392944,373.94999504089355
Hereford,2,0,120.74499988555908,181.98999977111816
Redcar,4,0,83.010001659393311,169.07000160217285
Les Ulis,2,0,256.16000175476074,372.88000297546387
Chapel Hill,11,0,154.41272614218971,394.40000343322754
Bad Mergentheim,2,0,216.705002784729,329.57000350952148
Herdecke,1,0,125.31999588012695,125.31999588012695
Choisy-en-Brie,1,0,128.73999977111816,128.73999977111816
Southampton Township,1,0,23.989999771118164,23.989999771118164
Ploudiry,3,0,78.310000737508133,120.94000053405762
Oñate,2,0,110.03500080108643,125
Napier,4,0,190.22000122070312,509.97000312805176
Schenkendöbern,2,0,124.74499988555908,169
Limeburners Creek,3,0,249.78666941324869,453.39000701904297
Santa Cruz das Palmeiras,2,0,69.215002059936523,71.44000244140625
Bad Säckingen,2,0,49.494998931884766,74.989997863769531
Écija,2,0,214.8950023651123,405.79000473022461
Arroyo Grande,1,0,252.94999694824219,252.94999694824219
Banbridge,2,0,99.475000381469727,173.95000076293945
Alençon,3,0,84.319999694824219,125.98999786376953
Kamp-Lintfort,3,0,203.40000152587891,267.3900032043457
Vinsobres,2,0,239.45499992370605,424.45999908447266
Fountainhead-Orchard Hills,3,0,156.43333435058594,206
Yeadon,2,0,91.274999618530273,158.54999923706055
Vigneux-sur-Seine,3,0,73.73666636149089,108.5
Freital,5,0,80.896000671386716,127.9900016784668
São Domingos do Maranhão,5,0,69.2880012512207,151.60000610351562
Borsbeek,1,0,56.5,56.5
Hattingen,2,0,153.17499828338623,244.34999656677246
Sant Joan de Vilatorrada,1,0,384.10999870300293,384.10999870300293
Boulogne-sur-Mer,7,0,128.52000045776367,280.98000335693359
Châbons,3,0,95.916667302449554,213.75000190734863
Maitland,2,0,222.10999965667725,317.75
Saint-Martin-la-Pallu,2,0,217.92000007629395,332.95000076293945
Holland,1,0,151.93999671936035,151.93999671936035
West Odessa,4,0,86.424999237060547,105.75
Honfleur,1,0,118.95000076293945,118.95000076293945
Berchères-Saint-Germain,2,0,66.469999313354492,108.93999862670898
Caerphilly,5,0,133.48800048828124,204.5
Can Lledó,3,0,60.980000813802079,119.4900016784668
Incense,2,0,28.940000534057617,33.880001068115234
Ourilândia do Norte,6,0,127.4933344523112,257.99000549316406
Germering,2,0,409.03500175476074,710.19000244140625
Wilmslow,4,0,163.24499893188477,351
Kobble Creek,2,0,164.24000358581543,223.99000549316409
Sand Springs,1,0,24,24
Maizières-lès-Metz,1,0,586.41000366210938,586.41000366210938
Asheboro,5,0,110.88400039672851,289
Omagh,3,0,125.05666796366374,300.98000526428223
Hermantown,1,0,149,149
Retford,1,0,589.32000732421875,589.32000732421875
Mocksville,3,0,160.43333371480307,301.89999961853027
City of Industry,2,0,190.7400016784668,256.98000335693359
Veurne,1,0,72,72
Grez-Doiceau,1,0,284,284
Nathan,1,0,24,24
Ada,5,0,219.51399917602538,441.59999465942383
Châtelet,1,0,118.05999946594238,118.05999946594238
North Decatur,1,0,24.069999694824215,24.069999694824215
Mortagne,2,0,100.28000068664551,121.47999954223633
Oropesa,2,0,43.520000457763672,62.950000762939446
San Jacinto,3,0,85.546669006347656,202.14000701904297
Orcutt,2,0,28.3100004196167,32.450000762939453
Houthulst,2,0,73.085000038146973,122
São Pedro,7,0,120.55428504943848,211.34999656677246
Woodbourne,4,0,140.76999950408936,236.83999633789065
St. Marys,4,0,81.725000381469727,149.2400016784668
Hesperia,7,0,68.991428375244141,130.55999755859375
Anhee,1,0,24.350000381469727,24.350000381469727
Wipperfürth,3,0,79.313334147135421,115.95000076293945
Saint-Cyr-sur-Mer,2,0,57.385000228881836,69.9900016784668
Glynneath,3,0,146.28000259399414,359.96000671386719
Wythenshawe,2,0,213.45500183105469,402.27000427246094
Lake Bolac,1,0,161.88000106811523,161.88000106811523
Silsden,2,0,86.449999809265137,148
Parnarama,3,0,106.44666608174641,149.98999786376953
Rossmore,1,0,282.22999954223633,282.22999954223633
Mutxamel,5,0,113.14200019836426,193.27000045776367
Blain,2,0,126.96999931335449,152.95000076293945
Ardleigh,2,0,115.97500038146973,199.95000076293945
Auterive,4,0,142.46000003814697,340.939998626709
North Bethesda,4,0,69.360000610351562,176
Mauguio,3,0,123.04666519165039,236.83999633789065
Hoffman Estates,3,0,213.20000076293945,538.45000076293945
Cícero Dantas,5,0,271.192000579834,596.8799934387207
Muskego,4,0,80.53749942779541,178.19999694824219
La Puebla de Cazalla,1,0,148.94000244140625,148.94000244140625
Bussy-Saint-Georges,6,0,56.771666844685868,110
Korschenbroich,2,0,79.965000152587891,123.95000076293945
Lescar,3,0,217.68999989827472,375
Xanten,1,0,24.950000762939453,24.950000762939453
Mazaugues,1,0,270.95000076293945,270.95000076293945
Fallbrook,2,0,189.92499732971191,281.94999694824219
Morris,1,0,69.809999465942383,69.809999465942383
Faverges,1,0,161.92000007629395,161.92000007629395
Lindlar,1,0,57.530000686645508,57.530000686645508
Hörstel,1,0,84.960000991821289,84.960000991821289
Saint-Gaudens,1,0,24.979999542236328,24.979999542236328
Walcourt,2,0,69.235000610351562,113.4900016784668
Itabaianinha,9,0,103.68222257826064,395.81000518798828
Alameda,4,0,117.47500133514404,339.92000198364258
Allgomera,1,0,501.48999977111816,501.48999977111816
Placas,7,0,122.49285806928361,248.93000602722168
Syke,1,0,24.989999771118164,24.989999771118164
Marckolsheim,1,0,24.989999771118164,24.989999771118164
Mislata,3,0,85.939999262491867,137
Tanguá,3,0,165.32666714986163,424
Drexel Hill,2,0,69.92500114440918,104.97000122070312
Wekiwa Springs,3,0,206.98000081380206,390.97000122070312
Corquilleroy,1,0,149.98999977111816,149.98999977111816
Duffel,1,0,69.489999771118164,69.489999771118164
Bourges,4,0,175.63249778747559,350.90999221801758
Wooster,3,0,253.05000050862631,436.20000076293945
Yeoju,5,0,64.52800025939942,152
Südermarsch,2,0,72.970000267028809,118.94000053405762
Bolton,15,0,142.6300001780192,380.22000122070312
Ashton-under-Lyne,2,0,123.52500057220459,212.89000129699707
Emeryville,1,0,469.23999977111816,469.23999977111816
Hotham Heights,1,0,74.980001449584961,74.980001449584961
